HS Code,Goods Shipped
38089323,5 X 40 CONTAINERS CONTAINING 18624 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29309091,"1 X 20 CONTAINERS CONTAINING 20 IBCS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID CAPTAN"
29331990,"2 X 20 CONTAINERS CONTAINING 40 IBCS OF FIPRONIL TECNICO MILENIA P ESTICIDE SOLID TOXIC, N.O. FIPRONIL"
38030000,1 X 20 CONTAINERS CONTAINING 18 BINS OF ALTAPYNE M-28B TALL OIL
29241929,"1 X 20 CONTAINERS CONTAINING 80 DRUMS OF CHEMICAL PRODUCT DMAC - N, N-DIMETHYLACETAMIDE N, N-DIMETILACETAMIDA"
29333929,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 BAGS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE SOLID
38089199,1 X 20 CONTAINERS CONTAINING 2400 CANS OF TRIVOR ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID PYRIPROXYFEN
38089199,"10 X 20 CONTAINERS CONTAINING 800 DRUMS OF LITS VORAZ CARBAMATE PESTICIDE LIQ UID,TOXIC METHOMYL, NOVALURON"
38089995,"1 X 20 CONTAINERS CONTAINING 2400 CANS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID FLUENSULFONE"
29180000,"4 X 20 CONTAINERS CONTAINING 80 BAGS OF 2,4-D ACID TECHN.98 TC 2,4-D ACIDO TECNICO MILENIA BR"
38089299,"1 X 40 CONTAINERS CONTAINING 6420 PACKAGES OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID DIMETHOMORPH"
29291030,1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF DANGEROUS LIQUIDS 4-DICLOROFENILISOCIANATO DICHLOROPHENYL ISOCYANATES
29180000,"10 X 20 CONTAINERS CONTAINING 200 BAGS OF 2,4-D ACID TECHN.98 TC 2,4-D ACIDO TECNICO MILENIA BR"
29339959,2 X 40 CONTAINERS CONTAINING 80 BAGS OF CARBENDAZIM TECNICO MIL
29151300,1 X 20 CONTAINERS CONTAINING 1 TANK OF METHYL FORMATE PURE
27079900,"6 X 20 CONTAINERS CONTAINING 6 FLEXITANK OF CAROMAX 28 - HYDROCARBONS C10-C13, AROMATICS, 1% NAPHTHALENE C YCLICS"
34021300,1 X 20 CONTAINERS CONTAINING 58 DRUMS OF ETHYLAN NS-500LQ 460 LB TH DR
29151390,1 X 20 CONTAINERS CONTAINING 1 TANK OF METHYL FORMATE
29241929,"1 X 20 CONTAINERS CONTAINING 80 DRUMS OF CHEMICAL PRODUCT DMAC - N, N-DIMETHYLACETAMIDE N, N-DIMETILACETAMIDA"
29349959,"1 X 40 CONTAINERS CONTAINING 80 DRUMS OF ORGANOP HOP HORUS PESTICIDE SOLID, TOXIC METHIDATHION"
29211121,"2 X 20 & 4 X 20 CONTAINERS CONTAINING 6 TANK OF DIMETHYLAMINE, AQUEOUS SOLUTION"
29335949,"1 X 40 CONTAINERS CONTAINING 40 CASE OF MARINE POLLUTANT PESTICIDE, SOLID, TOXIC AZOXYSTROBIN AZOXYSTROBIN TECNICO MILENIA"
29335949,"1 X 40 CONTAINERS CONTAINING 40 CASE OF PESTICIDE, SOLID, TOXIC, N.O.S AZOXYSTROBIN AZOXYSTROBIN TECNICO MILENIA"
38089199,"7 X 20 CONTAINERS CONTAINING 126 IBCS OF GALIL SC IMIDACLOPRID, BIFENTHRIN"
29291030,1 X 20 CONTAINERS CONTAINING 1 TANK OF DANGEROUS LIQUIDS 3.4-DICLOROFENILISOCIAN ATO DICHLOROPHENYL ISOCYANATES
38089199,"1 X 20 CONTAINERS CONTAINING 80 DRUMS OF PYRINEX 480 HAZARDOUS SUBSTANCE LIQUID CHLORPYRIFOS HYDROCARBONS C10, AROMATICS NAPHTHALENE"
38089199,"5 X 20 CONTAINERS CONTAINING 400 DRUMS OF VORAZ CARBAMATE PESTICIDE,LIQUID,TOXIC METHOMYL, NOVALURON"
29349959,1 X 40 CONTAINERS CONTAINING 80 DRUMS OF SUPRATHION TECNICO ORGANOP HOPHORUS PESTICIDE SOLID TOXIC METHIDATHION
29241929,"2 X 20 CONTAINERS CONTAINING 160 DRUMS OF CHEMICAL PRODUCT DMAC - N, N-DIMETHYLACETAMIDE N, N-DIMETILACETAMIDA"
38089199,"4 X 20 CONTAINERS CONTAINING 320 DRUMS OF VORAZ CARBAMATE PESTICIDE,LIQUID,TOXIC METHOMYL, NOVALURON"
29180000,12 X 20 CONTAINERS CONTAINING 240 BAGS OF ACIDO TECNICO MILENIA BR
29349900,"1 X 40 CONTAINERS CONTAINING 80 DRUMS OF SUPRATHION TECNICO ORGANOP HOP HORUS PESTICIDE SOLID, TOXIC, METHIDATHION"
29214921,1 X 20 CONTAINERS CONTAINING 45 DRUMS OF 4-XILIDINA 4-XYLIDINE
29242120,3 X 40 CONTAINERS CONTAINING 120 CASE OF DIUREX TECNICO AGRI CULTURAL HERBICIDE NO GUEIRA VIVIANE
29162015,"1 X 40 CONTAINERS CONTAINING 640 DRUMS OF BIFENTRINA TECNICO MILENIA PYRET HROID PESTICIDE, SOLID, TOXIC BIFENTHRIN"
29331990,"1 X 20 CONTAINERS CONTAINING 20 IBCS OF FIPRONIL TECNICO MILENIA PESTICIDE, SOLID, TOXIC FIPRONIL"
38089199,12 X 20 CONTAINERS CONTAINING 216 IBCS OF IMIDACLOPRID BIFENTHRIN
38089199,3 X 40 CONTAINERS CONTAINING 10800 CANS OF IMIDACLOPRID BIFENTHRIN
29180000,10 X 20 CONTAINERS CONTAINING 200 BAGS OF ACIDO TECNICO MILENIA
38089199,"5 X 20 CONTAINERS CONTAINING 400 DRUMS OF HAZARDOUS SUBSTANCE, LIQUID CHLORPYRIFOS, HYDROCARBONS C10 AROMATICS 1% NAPHTHALENE"
38089199,"2 X 20 CONTAINERS CONTAINING 160 DRUMS OF ZARDOUS SUBSTANCE, LIQUID NOVALURON"
29291030,1 X 20 CONTAINERS CONTAINING 1 TANK OF DICHLOROPH ENYL ISOCYANATES D ICLOROFENILISOCIA NATO
38089323,3 X 40 CONTAINERS CONTAINING 12096 BAGS OF JUMP AGRICULTURAL HERBICIDE
29339959,6 X 40 CONTAINERS CONTAINING 240 BAGS OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
38089329,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF LT GALIGAN AGRICULTURAL HERBICIDE
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089323,7 X 40 CONTAINERS CONTAINING 28224 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089323,1 X 40 CONTAINERS CONTAINING 4032 BAGS OF JUMP AGRICULTURAL HERBICIDE
29349959,2 X 40 CONTAINERS CONTAINING 160 DRUMS OF SUPRATHION TECNICO 900 ORGANO PHOPHORUS PESTICIDE SOLID TOXIC METHIDATHION
38089199,"1 X 20 CONTAINERS CONTAINING 80 DRUMS OF CARBAMATE PESTICIDE,LIQUID,TOXIC METHOMYL, NOVALURON"
29335949,1 X 40 CONTAINERS CONTAINING 40 CASE OF PESTICIDE SOLID TOXIC AZOXYSTROBIN AZOXYSTROBIN TECNICO MILENIA
29209049,1 X 20 CONTAINERS CONTAINING 1 TANK OF DI METHYL SULPHATE DIMETIL SULFATO SULFATO DE DIMETILA
38089199,1 X 20 CONTAINERS CONTAINING 1600 CANS OF LIQUID PYRIPROXYFEN
38089199,3 X 20 CONTAINERS CONTAINING 240 DRUMS OF LIQUID CHLORPYRIFOS HYDROCARBONS C10 A ROMATICS 1% NAPHTHALENE
38089323,1 X 40 CONTAINERS CONTAINING 4032 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29349959,1 X 40 CONTAINERS CONTAINING 80 DRUMS OF SUPRATHION TECNICO ORGANOPHOPHORUS PESTICIDE SOLID TOXIC METHIDATHION
38089323,1 X 40 CONTAINERS CONTAINING 4032 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29269095,1 X 20 & 1 X 40 CONTAINERS CONTAINING 60 BAGS OF CHLOROTHALONIL
29269095,2 X 40 CONTAINERS CONTAINING 80 BAGS OF CHLOROTHALONIL
38089329,1 X 20 & 2 X 40 CONTAINERS CONTAINING 2400 BOXES OF TEBUTHIURON
29241929,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF N-DIMETHYLACETAMIDE
38089323,1 X 40 CONTAINERS CONTAINING 4032 BAGS OF JUMP AGRICULTURAL HERBICIDE
29159090,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF TRIMETHYL ORTHO FORMATE
29242120,6 X 40 CONTAINERS CONTAINING 240 CASE OF FLEXIBLE IBCS DIUREX TECNICO AGRI CULTURAL HERBICIDE
29242120,6 X 40 CONTAINERS CONTAINING 240 CASE OF FLEXIBLE IBCS DIUREX TECNICO AGRI CULTURAL HERBICIDE
38089323,11 X 40 CONTAINERS CONTAINING 44352 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29349959,"1 X 40 CONTAINERS CONTAINING 80 DRUMS OF SUPRATHION TECNICO ORGANOPHOPHORUS, PESTICIDE, SOLID, TOXIC METHIDATHION"
38089300,5 X 40 CONTAINERS CONTAINING 20160 BAGS OF JUMP AGRICULTURAL HERBICIDE
29349959,"1 X 40 CONTAINERS CONTAINING 42 DRUMS OF SUPRATHION TECNICO ORGANOPHOPHORUS, PESTICIDE, SOLID,TOXIC METHIDATHION"
29333929,1 X 40 CONTAINERS CONTAINING 28 IBCS OF IMIDACLOPRIDE TECNICO MILENIA IMIDACLOPRID
29180000,"12 X 20 CONTAINERS CONTAINING 240 BAGS OF 2,4-D ACID TECHN.98 TC (2,4-D ACIDO TECNICO MILENIA BR) BIG BAGS"
29162015,"1 X 20 CONTAINERS CONTAINING 160 DRUMS OF BIFENTRINA TECNICO MILENIA PYRETHROID PESTICIDE SOLID, TOXIC BIFENTHRIN"
29242120,6 X 40 CONTAINERS CONTAINING 240 CASE OF DIUREX TECNICO AGRICULTURAL HERBICIDE
29211121,1 X 20 & 5 X 20 CONTAINERS CONTAINING 6 TANK OF CHEMICALS NOS HAZARDOUS DIMETHYLAMINE AQUEOUS SOLUTION DIMETHYLAMINE
29211923,1 X 20 & 2 X 20 & 2 X 20 CONTAINERS CONTAINING 5 TANK OF MONOISOPROPYLAMINE BULK ISOPROPYLAMINE
38089900,1 X 20 CONTAINERS CONTAINING 2400 PACK OF PLASTIC JERRYCAN LEGADO ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID FLUENSULFONE
38089199,"5 X 20 CONTAINERS CONTAINING 400 DRUMS OF LITS VORAZ CARBAMATE PESTICIDE , LI QUID TOXIC METHOMYL, NOVALURON"
38089199,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF LITS RIMON SUPRA ENVIRONMENTALLY HA ZARDOUS SUBSTANCE LIQUID NOVALURON
29339959,5 X 40 CONTAINERS CONTAINING 200 BAGS OF CARBENDAZIM TECNICO MIL
29241929,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF CHEMICAL PRODUCT DMAC N N DIMETHYLACETAMIDE DIMETILACETAMIDA
29214921,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF 2 4 XILIDINA
29269095,6 X 40 CONTAINERS CONTAINING 240 CASE OF CHLOROTHALONIL TECH
29349959,"3 X 40 CONTAINERS CONTAINING 240 DRUMS OF SUPRATHION TECNICO ORGANO PHOPHORUS, PESTICIDE, SOLID, TOXIC METHIDATHION"
38089199,"1 X 20 CONTAINERS CONTAINING 18 PACKAGES OF IMIDACLOPRID, BIFENTHRIN"
38089323,12 X 40 CONTAINERS CONTAINING 48384 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089199,"4 X 20 CONTAINERS CONTAINING 320 DRUMS OF RIMON SUPRA ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID NOVALURON"
38089323,6 X 40 CONTAINERS CONTAINING 24192 BAGS OF HEXARON WG AGRICULTURAL HERBICID
38089199,"7 X 20 CONTAINERS CONTAINING 560 DRUMS OF LITS VORAZ CARBAMATE PESTICIDE LI QUID,TOXIC METHOMYL, NOVALURON"
29209049,1 X 20 CONTAINERS CONTAINING 1 TANK OF DI METHYL SULPHATE DIMETIL SULFATO SULFATO DE DIMETILA DIMETHYL SULPHATE
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG RIDOVER
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG RIDOVER
38089199,6 X 20 CONTAINERS CONTAINING 108 PACKAGES OF IMIDACLOPRID BIFENTHRIN
38089323,1 X 40 CONTAINERS CONTAINING 4032 BAGS OF JUMP AGRICULTURAL HERBICIDE
27079900,1 X 20 CONTAINERS CONTAINING 1 TANK OF METHYLNAPHTHALENE AND POLY CYCLICS
38089199,6 X 20 CONTAINERS CONTAINING 480 DRUMS OF CARBAMATE PESTICIDE METHOMYL NOVALURON LIQUIDTOXIC
29269095,1 X 20 & 7 X 40 CONTAINERS CONTAINING 300 CASE OF CHLOROTHALONIL TECH
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF JUMP AGRICULTURAL HERBICIDE
29241929,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF CHEMICAL PRODUCT DMAC N N DIMETHYLACETAMIDE N N DIMETILACETAMIDA
29291030,1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF 3 4 DICLOROFENILISOCIANATO
38089191,7 X 40 CONTAINERS CONTAINING 10080 CARTONS OF ACEPHATE
84193900,1 X 20 CONTAINERS CONTAINING 19 PACKAGES OF DRYER FOR PICOXYSTROBIN
29159090,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF TRIMETHYL ORTHOFORMATE TRIMETIL-ORTO-FORMIATO
29331990,1 X 20 CONTAINERS CONTAINING 20 IBCS OF FIPRONIL TECNICO MILENIA PESTI CIDE SOLID TOXIC FIPRONIL
38089199,"12 X 20 CONTAINERS CONTAINING 216 IBCS OF GALIL SC IMIDACLOPRID, BIFENTHRIN"
38089323,5 X 40 CONTAINERS CONTAINING 20160 BAGS OF JUMP AGRICULTURAL HERBICIDE
29309091,1 X 20 & 2 X 40 CONTAINERS CONTAINING 80 IBCS OF CAPTAN MKT TECNICO MILENIA SOLID
38089323,4 X 40 CONTAINERS CONTAINING 16128 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
38089323,1 X 40 CONTAINERS CONTAINING 1728 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
38089324,6 X 40 CONTAINERS CONTAINING 6480 CARTONS OF GLYPHOSATE 72% WG RIDOVER
38089329,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF AGRICULTURAL HERBICIDE
38089199,"6 X 20 CONTAINERS CONTAINING 480 DRUMS OF 16000 LITS VORAZ CARBAMATE PESTICIDE LI QUID,TOXIC METHOMYL, NOVALURON"
38089324,6 X 40 CONTAINERS CONTAINING 6480 CARTONS OF GLYPHOSATE 72% WG RIDOVER
38089199,"2 X 20 CONTAINERS CONTAINING 36 IBCS OF IMIDACLOPRID, BIFENTHRIN"
29339959,3 X 40 CONTAINERS CONTAINING 120 BAGS OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089199,10 X 20 CONTAINERS CONTAINING 178 IBCS OF LIQUID IMIDACLOPRID BIFENTHRIN
29180000,13 X 20 CONTAINERS CONTAINING 260 BAGS OF 2 4 D ACID TECHN 98 TC 2 4 D ACIDO TECNICO MILENIA BR
38089199,4 X 20 CONTAINERS CONTAINING 280 DRUMS OF HAZARDOUS SUBSTANCE LIQUID CHLORPYRIFOS HYDROCARBONS C10 AROMATICS 1% NAPHTHALENE
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29241999,1 X 40 CONTAINERS CONTAINING 400 DRUMS OF  METIL VANILAMIDA 2 AMINO 2 3 DIMETHYL BUTYRAMIDE ADB
29211923,5 X 20 CONTAINERS CONTAINING 5 TANK OF ISOPROPYLAMINE MONOISOPROPYLAMINE
38089199,8 X 20 CONTAINERS CONTAINING 144 PACKAGES OF IMIDACLOPRID BIFENTHRIN
38089323,3 X 40 CONTAINERS CONTAINING 12096 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089199,"6 X 20 CONTAINERS CONTAINING 480 DRUMS OF CARBAMATE PESTICIDE LI QUID,TOXIC METHOMYL, NOVALURON"
00330000,1 X 40 CONTAINERS CONTAINING 602 PACKAGES OF TEBUCONAZOL TECNICO ADAMA FLUENSULFONE
38089199,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF NOVALURON
38089329,2 X 20 CONTAINERS CONTAINING 36 CASE OF PATROL SL AGRICULTURAL HERBICIDE
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF JUMP AGRICULTURAL HERBICIDE
29180000,10 X 20 CONTAINERS CONTAINING 200 BAGS OF 2 4 D ACID TECHN 2 4 D ACIDO TECNICO MILENIA
38089329,3 X 20 CONTAINERS CONTAINING 47 CASE OF AGRICULTURAL HERBICIDE
38089323,4 X 40 CONTAINERS CONTAINING 16128 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29269095,4 X 40 CONTAINERS CONTAINING 160 CASE OF CHLOROTHALONIL TECH
38089199,6 X 20 CONTAINERS CONTAINING 480 DRUMS OF CARBAMATE PESTICIDE LIQUID TOXIC METHOMYL NOVALURON
29339969,1 X 40 CONTAINERS CONTAINING 30 IBCS OF TEBUCONAZOL TECNICO ADAMA TEBUCONAZOLE
38030000,3 X 20 CONTAINERS CONTAINING 54 BINS OF ALTAPYNE M 28B TALL OIL OTHER THAN CRUDE
38089323,2 X 40 CONTAINERS CONTAINING 8064 BAGS OF JUMP AGRICULTURAL HERBICIDE
38249985,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF SODIUM METHYLATE 30% METILATO DE SODIO A 30%
27079900,"1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF ENVIRONMENTALLY HAZARDOUS SUBSTANCES,LIQUID,NOS,(CONTAINS METHYLNAPHTHALENE AND POLY CYCLICS"
38089323,8 X 40 CONTAINERS CONTAINING 32256 BAGS OF JUMP AGRICULTURAL HERBICIDE
38089324,6 X 40 CONTAINERS CONTAINING 6480 CARTONS OF GLYPHOSATE 72% WG RIDOVER
29159090,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF TRIMETHYL ORTHOFORMATE TRIMETIL ORTO FORMIATO
29211121,4 X 20 & 2 X 20 CONTAINERS CONTAINING 6 PACK OF DMA 60% DIMETHYLAMINE MINIMUM 60 % SOLUTION
29241999,1 X 40 CONTAINERS CONTAINING 540 DRUMS OF METIL VANILAMIDA 2 AMINO 2 3 DIMETHYL BUTYRAMIDE ADB
38089199,5 X 20 CONTAINERS CONTAINING 90 PACKAGES OF 18000 LITS GALIL SC ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID IMIDACLOPRID BIFENTHRIN
38089329,2 X 20 CONTAINERS CONTAINING 36 CASE OF AGRICULTURAL HERBICIDE
38089323,3 X 40 CONTAINERS CONTAINING 10368 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
29241999,1 X 40 CONTAINERS CONTAINING 540 DRUMS OF METIL VANILAMIDA 2 AMINO 2 3 DIMETHYL BUTYRAMIDE ADB
29214921,"1 X 20 CONTAINERS CONTAINING 80 DRUMS OF 2,4-XILIDINA"
38089199,"7 X 20 CONTAINERS CONTAINING 126 IBCS OF IMIDACLOPRID, BIFENTHRIN"
38089199,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF HAZARDOUS SUBSTANCE LIQUID NOVALURON RIMON SUPRA
38089323,4 X 40 CONTAINERS CONTAINING 16128 BAGS OF HEXARON WG AGRICULTURAL HERBICIDE
38089199,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF RIMON SUPRA NOVALURON
38089329,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF AGRICULTURAL HERBICIDE
29180000,"10 X 20 CONTAINERS CONTAINING 200 BAGS OF 2,4-D ACID TECHN.98 TC 2,4-D ACIDO TECNICO MILENIA BR"
29209049,1 X 20 CONTAINERS CONTAINING 1 TANK OF METHYL SULPHATE DIMETIL SULFATO SULFATO DE DIMETILA
29339959,3 X 40 CONTAINERS CONTAINING 60 PALLET OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
29339959,3 X 40 CONTAINERS CONTAINING 60 PALLET OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
34021300,1 X 20 CONTAINERS CONTAINING 58 DRUMS OF ETHYLAN NS LB TH DR
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG
29180000,"12 X 20 CONTAINERS CONTAINING 240 BAGS OF 2,4-D ACID TECHN.98 TC 2,4-D ACIDO TECNICO MILENIA BR"
38089199,12 X 20 CONTAINERS CONTAINING 216 IBCS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID IMIDACLOPRID BIFENTHRIN
38089199,4 X 40 CONTAINERS CONTAINING 14400 CANS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID PYRIPROXYFEN
38249985,5 X 20 CONTAINERS CONTAINING 385 DRUMS OF CHEMICAL PRODUCT SODIUM METHYLATE 30% METILATO DE SODIO A 30%
29333949,"2 X 20 & 1 X 40 CONTAINERS CONTAINING 250 DRUMS OF EPDC DIETIL-5-ETIL-2, 3-PIRIDINOCARBOXILA"
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG RIDOVER
38030000,3 X 20 CONTAINERS CONTAINING 54 BINS OF ALTAPYNE M 28B TALL OIL OTHER THAN CRUDE
29269095,1 X 40 CONTAINERS CONTAINING 40 BAGS OF CHLOROTHALONIL TECH
38089324,4 X 40 CONTAINERS CONTAINING 4320 CARTONS OF GLYPHOSATE 72% WG RIDOVER
29339959,3 X 40 CONTAINERS CONTAINING 120 BAGS OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
38089199,2 X 40 & 1 X 40 CONTAINERS CONTAINING 10800 CANS OF IMIDACLOPRID BIFE NTHRIN
38089199,1 X 20 & 1 X 40 CONTAINERS CONTAINING 6000 CANS OF IMIDACLOPRID BIFENTHRIN
29291030,1 X 20 CONTAINERS CONTAINING 1 FLEXITANK OF 3 4 DICLOROFENIL ISOCIANATO
38089324,6 X 40 CONTAINERS CONTAINING 6480 CARTONS OF GLYPHOSATE 72
29211923,5 X 20 CONTAINERS CONTAINING 5 TANK OF MONOISOPROPYLAMINE
27079900,4 X 20 & 2 X 20 CONTAINERS CONTAINING 6 TANK OF CAROMAX 28 BULK
29210000,5 X 20 CONTAINERS CONTAINING 5 PACK OF MONOISOPROPILAMINA ISOPROPYLAMINE
38089324,6 X 40 CONTAINERS CONTAINING 6480 CARTONS OF GLYPHOSATE 72
29331990,1 X 20 CONTAINERS CONTAINING 8 IBCS OF FIPRONIL TECNICO MILENIA PESTICIDE SOLID TOXIC FIPRONIL
38089199,9 X 20 CONTAINERS CONTAINING 162 IBCS OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID IMIDACLOPRID BIFENTHRIN
38089199,3 X 20 CONTAINERS CONTAINING 240 DRUMS OF CARBAMATE PESTICIDE LIQUID TOXIC METHOMYL NOVALURON
29333949,"1 X 40 CONTAINERS CONTAINING 90 DRUMS OF EPDC DIETIL-5-ETIL-2,3- IRIDINOCARBOXILA"
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG RIDOVER
29269095,1 X 40 CONTAINERS CONTAINING 40 BAGS OF CHLOROTHALONIL TECH 98 5
38089199,6 X 20 CONTAINERS CONTAINING 14400 CANS OF IMIDACLOPRID BIFE NTHRIN
29211923,1 X 20 & 1 X 20 CONTAINERS CONTAINING 2 TANK OF ISOPROPYLAMINE MONOISOPROPYLAMINE
38089199,9 X 20 CONTAINERS CONTAINING 162 IBCS OF IMIDACLOPRID BIFENTHRIN
38089199,1 X 20 CONTAINERS CONTAINING 80 DRUMS OF CARBAMATE PESTICIDE LIQUID TOXIC    METHOMYL NOVALURON
38089299,1 X 20 CONTAINERS CONTAINING 1000 CANS OF DIMETHOMORPH
38089199,4 X 40 CONTAINERS CONTAINING 14400 CANS OF PYRIPROXYFEN
29291000,2 X 20 CONTAINERS CONTAINING  PACK OF DANGEROUS LIQUIDS3 4-DICLOROFENILISOCIANATOTA
29180000,"5 X 20 CONTAINERS CONTAINING 100 BAGS OF 2,4-D ACID TECHN ACIDO TECNICO MILENIA BR"
29180000,"15 X 20 CONTAINERS CONTAINING 300 BAGS OF 2,4-D ACID TECHN"
29211121,4 PACK OF DMA 60 DIMETHYLAMINE MINIMUM 60 SOLUTION
38089199,6 X 20 CONTAINERS CONTAINING 14400 CANS OF IMIDACLOPRID BIFENTHRIN PLASTIC JERRYCAN
38089199,"6 X 20 CONTAINERS CONTAINING 14400 CANS OF JERRYCAN 5 LT 12000LITS GALIL SC D154 07934 IMIDACLOPRID, BIFE NTHRIN IMIDACLOPRID BIFE NTHRIN"
38089199,"4 X 20 CONTAINERS CONTAINING 320 DRUMS OF CARBAMATE PESTICIDE,LI QUID,TOXIC METHOMYL, NOVALURON"
38089199,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF CARBAMATE PESTICIDE LIQUID TOXIC METHOMYL NOVALURON
38089329,2 X 20 CONTAINERS CONTAINING 160 DRUMS OF LT GALIGAN 240 EC AGRICULTURAL HERBICIDE
38089324,5 X 40 CONTAINERS CONTAINING 5400 CARTONS OF GLYPHOSATE 72% WG RIDOVER
29180000,10 X 20 CONTAINERS CONTAINING 200 BAGS OF ACID TECHN.98 TC ACIDO TECNICO MILENIA BR
29180000,9 X 20 CONTAINERS CONTAINING 180 BAGS OF ACID TECHN.98 TC ACIDO TECNICO MILENIA BR
38089190,6 X 20 CONTAINERS CONTAINING 14400 CANS OF SUBSTANCE LIQUID IMIDACLOPRID BIFE NTHRIN
34021300,2 X 20 CONTAINERS CONTAINING 36 IBCS OF OLEO D E MAMONA ETOXILADO UNITOP R 2092
29211121,5 X 20 CONTAINERS CONTAINING 5 PACK OF DMA 60% DIMETHYLAMINE MINIMUM 60% SOLUTION DIMETHYLAMINE AQUEOUS SOLUTION
38089199,"5 X 20 CONTAINERS CONTAINING 90 IBCS OF LIQUID, N.O.S. IMIDACLOPRID, BIFENTHRIN"
38089199,"2 X 20 CONTAINERS CONTAINING 160 DRUMS OF PYRINEX 480 EC CHLORPYRIFOS HYDROCARBONS C10, AROMATICS, NAPHTHALENE"
38089199,"5 X 20 CONTAINERS CONTAINING 400 DRUMS OF CARBAMATE PESTICIDE LIQUID,TOXIC METHOMYL, NOVALURON"
29180000,15 X 20 CONTAINERS CONTAINING 300 BAGS OF ACID TECHN.98 TC ACIDO TECNICO MILENIA BR
38089199,2 X 20 & 2 X 40 CONTAINERS CONTAINING 12000 CANS OF SUBSTANCE LIQUID IMIDACLOPRID BIFE NTHRIN
38089100,1 X 20 CONTAINERS CONTAINING 386 BOXES OF TAURUS 50 SC
29339959,1 X 40 CONTAINERS CONTAINING 40 BAGS OF CARBENDAZIM TECNICO MIL CARBENDAZIM 98% TECH
29269095,4 X 40 CONTAINERS CONTAINING 160 BAGS OF CHLOROTHALONIL TECH
